#Bx [T], By [T], Bz [T] on 3D mesh: inmost loop vs X (horizontal transverse position), outmost loop vs Z (longitudinal position)
#0.0 #initial X position [m]
#0.0 #step of X [m]
#1 #number of points vs X
#0.0 #initial Y position [m]
#0.0 #step of Y [m]
#1 #number of points vs Y
#-2.4087762043 #initial Z position [m]
#0.0003238 #step of Z [m]
#15025 #number of points vs Z
6.60006183686923e-05	6.3911e-05	-5.41850071198795e-05
0.000101670114356028	6.220187e-07	-4.29223272144699e-05
2.58944254366931e-05	-7.732689e-05	-4.78060985403016e-05
-4.24795481476737e-05	-4.300212e-05	-3.18965540764832e-05
-6.68540497733457e-05	5.496827e-05	-1.33158269590977e-05
4.20076059098885e-05	-3.621035e-05	-4.87530715733124e-05
5.82251021208145e-05	2.814943e-05	-5.10447622565658e-05
2.5758508429385e-05	0.0001075267	-9.78809306792409e-05
9.77121994087373e-06	-6.195743e-05	-7.30005148215597e-05
9.13503516042931e-05	8.213812e-05	1.38380573943445e-05
4.07586615182606e-05	-2.763359e-05	1.61028890822222e-06
1.74627713990228e-05	1.312726e-05	-5.95545225402388e-05
-9.22071151779271e-05	0.0001414902	-0.000128706831100013
2.16677864557074e-05	5.710521e-05	-6.04601596100089e-05
1.19528984526055e-06	4.530482e-05	-2.62163700793121e-05
6.76318925976264e-05	3.493465e-05	-5.0324074032854e-05
4.12612208213683e-05	-6.375272e-05	2.66445512311089e-05
-2.50219950448671e-06	-2.299187e-05	1.52554092642717e-05
-2.31570791983391e-05	-5.910631e-05	-3.71069721428234e-05
-0.000111997054267424	-1.584254e-05	-2.96707944778842e-05
-4.66032418810949e-05	4.179857e-06	-4.28769529949363e-06
-5.17945309441233e-05	8.069667e-05	6.29916259887105e-05
2.81486706944721e-05	7.712013e-05	6.85871879882087e-05
-3.70323338719323e-05	4.458128e-05	3.06181608962555e-05
-6.44131072143606e-05	-0.0001109581	5.6034320355056e-06
1.20603481094431e-05	-1.084231e-05	-2.33367686997484e-05
-1.73022432144209e-05	-6.411962e-05	-2.58799651601434e-06
1.84466395649488e-05	-3.158264e-05	8.61279724122363e-05
6.9691628775046e-05	-3.801965e-05	2.02054484702556e-05
2.21396201827547e-05	-2.657867e-05	-6.32774660371694e-05
4.81212321691148e-05	-1.978598e-05	1.70287011837315e-05
6.04684849731117e-05	-1.799911e-05	3.31492665481501e-06
2.78291595395525e-05	5.930507e-07	-1.37180745691738e-05
-2.28798059640932e-05	6.280747e-05	-3.31901789190324e-06
6.96193208765826e-05	-1.800192e-05	7.30379561030767e-06
-8.24473787708682e-05	-9.421424e-06	4.67030706130085e-05
6.24381026964351e-05	2.377109e-06	4.17634211735185e-05
-5.68857643519254e-05	-6.520258e-05	1.94452468801675e-05
-2.48892103941173e-05	-3.695632e-05	-9.7913762828715e-05
1.58996921602371e-05	-2.631535e-06	-0.000146429811167555
-1.40834535997828e-05	-1.121389e-05	-2.61679239203284e-05
-1.7065287707341e-06	2.239577e-05	2.71571924125631e-05
-9.79996013300893e-06	1.274072e-05	3.70640178657271e-05
-1.13816250440702e-05	-1.944057e-05	2.37772234865941e-05
4.08875210726927e-05	-8.702026e-05	-5.80551879918369e-05
1.62140283716834e-05	-1.62244e-05	-3.28587022455901e-05
-5.28430365798806e-06	6.172264e-05	-9.64890201429254e-08
2.96620879403022e-05	1.094825e-05	-1.59390829339765e-05
1.1910617163211e-05	-7.288217e-06	-2.20216034915199e-05
-2.94343109977143e-05	-5.98504e-05	-2.97678281828754e-05
-9.21340507608621e-06	-3.696753e-05	2.63515437341137e-05
3.67937371573955e-05	-5.842203e-05	-2.64646901368361e-05
4.10712362211982e-05	-7.057999e-05	-8.41885350594225e-05
4.73678368531131e-05	2.131187e-05	-1.29397164151748e-05
-1.37991667880848e-05	2.309874e-05	5.54609349660291e-05
2.84487193015724e-05	-1.122791e-05	3.10982391703294e-05
-2.08861005515818e-05	-2.159808e-05	-1.05736611537901e-05
-3.51007927566444e-05	-2.290799e-06	2.14438830488659e-05
2.24808947883956e-05	-2.481798e-05	1.00781675975032e-05
2.95524258856159e-05	4.168716e-05	-9.65466471624131e-06
-2.66385616367237e-05	2.712237e-06	-3.51686434202684e-05
-2.71524170023896e-05	-8.643014e-07	-2.39125709973879e-05
-5.518389944514e-06	-2.482172e-05	4.54090636728988e-05
-4.65406710528348e-05	1.772693e-05	1.86203966636586e-05
-3.78766996121388e-05	-8.670954e-07	-3.11291572136496e-05
2.97685601132693e-05	6.563804e-05	-1.98710006865775e-05
7.14481971642785e-05	-6.522968e-05	1.74565310182164e-05
3.16738254070589e-05	4.135931e-06	-4.34624865877873e-05
1.30860311884839e-05	4.134993e-06	-1.82766348107438e-05
-7.47140423359666e-05	9.602687e-05	-1.9374222789762e-05
-3.88968539936144e-05	-2.302943e-06	-5.18476236591514e-05
3.34929115402498e-05	1.450142e-05	-3.34655490250835e-05
4.66024078716357e-05	-5.021779e-05	-5.02610388712268e-05
1.2696993874006e-05	-3.126808e-05	-3.29571316205562e-05
5.34598532744408e-05	-7.739419e-05	-1.02256531126936e-05
1.97899194198129e-05	3.666637e-05	2.79001050446682e-06
4.43882789598757e-05	-2.268945e-05	3.78398865208114e-05
1.89586609862811e-05	-0.0001063593	4.46847263070367e-05
-3.73185948635647e-05	-1.625525e-05	-3.63712472075552e-05
-2.56251169359232e-05	5.02499e-05	-3.85263847234004e-05
5.87821990343128e-05	-2.305074e-05	7.35451874633845e-06
1.64786200719408e-05	-1.125221e-05	4.81512077201423e-05
-2.54360095320217e-05	2.80784e-05	1.90669833932497e-05
-1.37280715411798e-05	4.345252e-05	-7.03166792508514e-05
2.28264725929944e-06	-8.857954e-07	-9.96023467026174e-05
-7.47721385663161e-06	-1.804958e-05	-5.81437396587918e-05
9.86922710762606e-05	2.449907e-05	3.15756390929779e-05
-6.75821275338914e-05	2.807373e-05	9.56714403586317e-06
-6.23030807467832e-05	-2.94943e-05	-1.56054090107681e-05
8.88146751501818e-05	-2.949523e-05	1.93161388732868e-05
6.35994684758379e-06	5.310009e-05	-1.53497406752632e-05
2.88459983964773e-05	3.307582e-05	-2.04218806501302e-05
6.92366152994223e-05	-2.771024e-05	1.01363420296972e-05
-6.27795011353009e-06	3.807978e-05	-1.53718074401812e-05
-5.39231573021724e-05	-3.986913e-05	-2.97309305694942e-05
-2.69559771507305e-05	3.664768e-05	3.04046311253825e-05
-1.56770714690837e-05	5.332286e-07	5.46411678103651e-05
5.14665297283965e-05	-8.242152e-05	-2.64235641570556e-06
3.82631708787909e-05	-8.492537e-05	-2.90870373289593e-05
-7.45378904292795e-05	-3.164994e-05	-1.95294714729749e-05
-2.88906894235439e-05	4.164884e-05	1.07390034787882e-05
-9.66595663113199e-05	-7.348627e-05	4.00041145284815e-05
-2.28395543974363e-06	-1.949571e-05	-1.08784645316698e-05
-4.08618677797744e-05	2.484073e-05	-3.79921143819512e-05
-7.39798405035355e-05	2.770027e-05	1.08571265608863e-07
-0.000160960928111579	2.312617e-06	-4.13020396829972e-05
-8.48478980812664e-05	-7.342422e-06	-2.14711224775461e-05
9.14634388704438e-06	3.127307e-05	7.42216137202398e-05
-4.53528254627619e-06	1.768487e-05	3.32563143800435e-05
6.9605610148422e-05	-9.091555e-07	-3.54994804604821e-06
-4.02176046279911e-05	-8.922729e-05	-1.80993078658121e-05
9.2062191366818e-05	5.021999e-05	-5.25555996948567e-05
2.33484591899955e-05	-1.306899e-05	-7.91239328591278e-05
2.38231832737321e-05	-1.59304e-05	-2.8446304103109e-05
-7.59888966038419e-05	4.449565e-06	8.82339558966949e-06
1.22579264913861e-05	-2.773173e-05	-3.07409513039172e-05
-3.32402048919904e-05	1.76774e-05	-1.9936936157633e-05
-3.82822796434747e-05	3.555444e-05	-1.83682607631941e-05
-6.52361104874204e-05	4.520761e-05	-3.16435491219305e-06
-1.85760891564945e-05	4.163108e-05	-1.45804210005937e-05
7.51053503915661e-06	4.086397e-06	-3.66598379888697e-05
5.34980752072042e-05	3.125999e-05	1.65212757135774e-05
5.31616842293361e-05	-8.923851e-05	2.07729077638428e-05
-7.88544375687252e-06	2.982788e-05	2.92117384143777e-06
3.26705619566543e-05	1.588212e-05	5.88157034758814e-06
-3.64662643941297e-05	4.081717e-06	-9.34820263696525e-08
7.82531640012345e-06	2.124365e-05	-4.63330125932082e-06
2.89307033942714e-05	-2.953074e-05	8.73231144072479e-06
-6.83015506738877e-06	-9.150787e-06	5.07231919771478e-05
1.51308902049905e-05	2.624667e-05	3.03807008877919e-05
9.04457317359337e-06	-1.809164e-05	-9.84343411735744e-06
1.59022399259406e-05	-6.02846e-05	3.81071360155186e-05
-1.1988186439998e-05	-1.129988e-05	7.3865739121932e-05
-8.45583130942089e-05	-4.526897e-05	5.44562319140798e-06
-8.47415140814712e-05	2.285514e-06	-1.60147739566295e-05
-8.80291071032882e-05	5.842142e-05	-1.99870740888102e-05
4.752788977406e-05	3.98274e-05	-2.5462084690274e-05
7.31851013056253e-05	7.880045e-05	-3.74737587698899e-05
1.71280700536775e-05	1.08632e-05	-1.22488521680583e-05
4.32910951461179e-05	2.12315e-05	-2.36624083114002e-05
-2.60661728958227e-05	7.522206e-05	-6.06610402954696e-05
-1.6011977480837e-05	1.26482e-05	-9.26151309816042e-06
-4.53898423543063e-05	3.302816e-05	-1.99703056232475e-05
-7.00683419283946e-06	1.943996e-05	-3.21765852654253e-05
-2.9674806194931e-05	1.443319e-05	-2.90439382733427e-05
-3.90601974334591e-05	-7.245471e-05	-2.14906143845349e-06
-3.34237397728639e-06	-9.167611e-06	-3.94643314548476e-07
1.17516120956422e-05	-1.810753e-05	3.79978413181522e-06
1.97847782654948e-05	-5.880476e-07	1.30345040773126e-05
2.65605895476805e-05	-2.955131e-05	2.12569765046366e-05
3.40368743957288e-05	1.943342e-05	8.01778458062703e-05
2.99530205494792e-05	9.778379e-06	1.94028359487721e-05
7.78627973648863e-05	-6.387983e-05	-4.12532343375436e-05
3.52088239180428e-05	4.799525e-07	6.77534313948112e-06
-4.44404908215455e-05	-6.314605e-06	4.86670336346713e-05
-1.92428717463371e-05	-2.955691e-05	-8.92307402813811e-06
-5.32608877244077e-05	-9.785172e-05	-1.59184557389271e-05
-1.09673151770727e-05	4.762204e-07	8.52723246177003e-05
-9.29459625582668e-06	2.800737e-05	4.38929004633147e-05
2.26300255414918e-05	-2.777286e-05	-1.53615708072271e-05
2.68382572032255e-05	-1.418652e-05	-6.55319510940932e-06
3.19244925364145e-05	-2.491425e-05	-2.65566656543335e-05
3.46227228718407e-05	3.62275e-05	1.92378973446475e-05
2.01857708237109e-05	-3.135219e-05	5.88833340185039e-05
1.71816799814461e-05	-9.750164e-05	-4.17409758464879e-06
1.84672820110432e-05	-5.030471e-05	-3.6549893269141e-05
4.91828851754182e-05	3.979936e-05	-4.75611756974907e-05
-5.00979444173376e-06	2.120532e-05	-2.25426357991999e-05
4.36009668637506e-06	-7.533668e-05	2.22315340491799e-05
-2.21781250941795e-05	4.158435e-05	1.01200387119342e-05
-3.60324375525927e-06	-4.541764e-06	1.15094427165504e-05
4.62786987135846e-05	-4.208645e-05	-5.25620830488578e-05
8.49051223989321e-06	-3.958447e-05	-6.04305786780403e-05
5.91265532727447e-05	2.298751e-05	5.70059040027578e-06
-5.393577696244e-05	-5.639164e-05	-1.04679332246733e-05
2.4853160317876e-05	-3.779947e-05	-5.74717977867324e-05
-4.5083755952853e-06	2.334227e-05	-2.86966102887609e-05
3.26818316864495e-05	4.83705e-05	-1.69434844260298e-05
-2.60217189634418e-05	-9.555078e-06	-3.29975104214022e-05
8.41403589888241e-05	-1.134381e-05	-1.4509783043878e-05
-2.59304485995385e-05	-4.316754e-05	-1.14679570155489e-05
5.67764062408987e-05	-6.188916e-07	-4.68530940652754e-05
4.83354746183505e-05	-8.250096e-05	-2.72225783515804e-05
4.47190701680329e-05	-3.995231e-05	1.1654643808464e-06
4.14586131060713e-05	1.940163e-05	-2.00406752716671e-05
-4.38031202382585e-05	-2.100352e-05	-3.24106103549357e-05
7.72325821966127e-05	-3.852487e-05	-8.95590951873883e-05
-4.15683695875102e-06	4.657336e-05	-9.46451524729593e-05
4.63377560142258e-05	-5.533204e-05	-5.04474711264115e-05
-4.42422772249044e-05	-2.315262e-05	2.26149257581922e-06
2.17555937720415e-05	-0.0001300639	-2.80395595726841e-05
-3.58127619140411e-05	2.082534e-05	-3.92118844945817e-05
