0	-0.005	0.0	0.005
-0.1505	-1.0606601717798212e-09	1.060660171779821e-09	-1.0606601717798216e-09
-0.1495	1.449850356724998e-08	1.661982391080962e-08	1.449850356724998e-08
-0.1485	1.3715747037388678e-08	1.583706738094832e-08	1.3715747037388678e-08
-0.1475	1.390708357312898e-08	1.602840391668862e-08	1.390708357312898e-08
-0.1465	1.466326537437248e-08	1.678458571793212e-08	1.466326537437248e-08
-0.1455	1.5482534120116082e-08	1.760385446367572e-08	1.548253412011608e-08
-0.1445	1.611562096851598e-08	1.823694131207562e-08	1.6115620968515976e-08
-0.1435	1.6668496556853078e-08	1.8789816900412718e-08	1.6668496556853075e-08
-0.1425	1.718937100155058e-08	1.931069134511022e-08	1.7189371001550578e-08
-0.1415	1.717669389810548e-08	1.929801424166512e-08	1.7176693898105477e-08
-0.14049999999999999	1.556515432118728e-08	1.768647466474692e-08	1.5565154321187277e-08
-0.13949999999999999	1.2774430824597479e-08	1.4895751168157121e-08	1.2774430824597479e-08
-0.13849999999999998	1.0033941441218878e-08	1.2155261784778521e-08	1.0033941441218878e-08
-0.13749999999999998	7.104593683109628e-09	9.22591402666927e-09	7.104593683109628e-09
-0.13649999999999998	5.1400345414563785e-09	7.2613548850160205e-09	5.1400345414563785e-09
-0.1355	3.7136504865585686e-09	5.8349708301182115e-09	3.7136504865585686e-09
-0.1345	1.7250674678093288e-09	3.846387811368971e-09	1.7250674678093284e-09
-0.1335	-3.9109908623198924e-10	1.730221257327653e-09	-3.9109908623198965e-10
-0.1325	-1.874744267865842e-09	2.465760756938e-10	-1.874744267865843e-09
-0.1315	-3.369023690251572e-09	-1.2477033466919293e-09	-3.369023690251572e-09
-0.1305	-4.508603487528421e-09	-2.387283143968779e-09	-4.508603487528422e-09
-0.1295	-5.181660314571142e-09	-3.0603399710114995e-09	-5.181660314571142e-09
-0.1285	-5.971631347211891e-09	-3.8503110036522485e-09	-5.971631347211891e-09
-0.1275	-6.6969642821242015e-09	-4.5756439385645595e-09	-6.6969642821242015e-09
-0.1265	-6.408367336845212e-09	-4.287046993285569e-09	-6.408367336845212e-09
-0.1255	-5.452059249827632e-09	-3.3307389062679893e-09	-5.452059249827632e-09
-0.1245	-4.837519280331952e-09	-2.7161989367723094e-09	-4.837519280331952e-09
-0.1235	-5.395987208560572e-09	-3.274666865000929e-09	-5.395987208560572e-09
-0.1225	-5.9872133355330514e-09	-3.8658929919734086e-09	-5.9872133355330514e-09
-0.1215	-6.8837084831506415e-09	-4.7623881395909994e-09	-6.8837084831506415e-09
-0.1205	-7.420743994225731e-09	-5.299423650666089e-09	-7.420743994225731e-09
-0.1195	-7.244351732407911e-09	-5.123031388848269e-09	-7.244351732407911e-09
-0.1185	-6.853824082203711e-09	-4.732503738644069e-09	-6.853824082203711e-09
-0.1175	-6.0167139490198315e-09	-3.895393605460189e-09	-6.0167139490198315e-09
-0.11649999999999999	-5.189834759143772e-09	-3.0685144155841294e-09	-5.189834759143772e-09
-0.11549999999999999	-5.350760459707631e-09	-3.2294401161479887e-09	-5.350760459707631e-09
-0.11449999999999999	-6.102575518735071e-09	-3.981255175175429e-09	-6.102575518735071e-09
-0.11349999999999999	-6.851874925104102e-09	-4.730554581544459e-09	-6.851874925104102e-09
-0.11249999999999999	-7.456014188588061e-09	-5.33469384502842e-09	-7.456014188588063e-09
-0.11149999999999999	-8.009609339808391e-09	-5.888288996248748e-09	-8.009609339808391e-09
