0	-1.60828230455125e-08
0.001	-3.31239412549702e-08
0.002	-5.03783543842563e-08
0.003	-6.96710621913071e-08
0.004	-8.75700644361115e-08
0.005	-1.04019360880712e-07
0.006	-1.17631951289203e-07
0.007	-1.29171835427733e-07
0.008	-1.38454313064503e-07
0.009	-1.45293083969767e-07
0.01	-1.55002547915833e-07
0.011	-1.6511560467706e-07
0.012	-1.71630354029861e-07
0.013	-1.76422295752702e-07
0.014	-1.80322829626103e-07
0.015	-1.82446355432636e-07
0.016	-1.82766872956924e-07
0.017	-1.87995581985647e-07
0.018	-1.99050782307535e-07
0.019	-2.12279373713373e-07
0.02	-2.30506755995996e-07
0.021	-2.44501628950296e-07
0.022	-2.52487192373214e-07
0.023	-2.53250746063748e-07
0.024	-2.41949089822945e-07
0.025	-2.32981723453907e-07
0.026	-2.2952974676179e-07
0.027	-2.30367959553802e-07
0.028	-2.28808661639202e-07
0.029	-2.26467152829306e-07
0.03	-2.25759032937479e-07
0.031	-2.22333901779141e-07
0.032	-2.19524559171766e-07
0.033	-2.13795104934879e-07
0.034	-2.00602438890059e-07
0.035	-1.82449160860937e-07
0.036	-1.53070070673198e-07
0.037	-1.1957506815458e-07
0.038	-9.11582531348743e-08
0.039	-7.50515254459237e-08
0.04	-7.08413849216249e-08
0.041	-6.71934313979277e-08
0.042	-6.87772647128349e-08
0.043	-7.6989684706402e-08
0.044	-8.41584912207376e-08
0.045	-7.92671841000033e-08
0.046	-6.39798631904138e-08
0.047	-4.78517283402366e-08
0.048	-2.93885793997921e-08
0.049	-1.78707162214542e-08
0.05	-1.06367386596492e-08
0.051	-1.1514465708567e-09
0.052	1.24341601863908e-08
0.053	1.51333817515078e-08
0.054	4.33251826185586e-09
0.055	-6.75643014725659e-09
0.056	4.31363665742604e-09
0.057	1.95906188071064e-08
0.058	3.86372164309338e-08
0.059	2.1411729656005e-08
0.06	3.79354586073637e-08
0.061	3.63141034080003e-08
0.062	5.36233641788525e-08
0.063	7.49314410388049e-08
0.064	9.85902341046892e-08
0.065	1.06369643491284e-07
0.066	1.08909369311315e-07
0.067	1.11576311675455e-07
0.068	1.16989170692324e-07
0.069	1.17411146468487e-07
0.07	1.1667103910846e-07
0.071	1.25055648714703e-07
0.072	1.24850275387623e-07
0.073	1.25633419225575e-07
0.074	1.22672980324861e-07
0.075	1.2466365877973e-07
0.076	1.14956354682378e-07
0.077	1.18984068122947e-07
0.078	1.06335899189527e-07
0.079	1.08503047968155e-07
0.08	1.34278214542815e-07
0.081	1.41853998995439e-07
0.082	1.32440801405902e-07
0.083	1.38777521852031e-07
0.084	1.31508460409598e-07
0.085	1.54061117152321e-07
0.086	1.69028092151867e-07
0.087	1.72220485477847e-07
0.088	1.60451097197823e-07
0.089	1.49803527377301e-07
0.09	1.49056576079736e-07
0.091	1.74584643366527e-07
0.092	1.78555529297023e-07
0.093	1.9702233392852e-07
0.094	2.00652357316259e-07
0.095	2.00632199513429e-07
0.096	2.12865860571167e-07
0.097	2.20708440538554e-07
0.098	2.15873539462623e-07
0.099	2.15614057388349e-07
0.1	2.16751994358656e-07
0.101	2.35216350414417e-07
0.102	2.37485125594448e-07
0.103	2.37062519935516e-07
0.104	2.34646333472331e-07
0.105	2.36963166237554e-07
0.106	2.22890318261791e-07
0.107	2.29064289573595e-07
0.108	2.26784280199466e-07
0.109	2.32509140163851e-07
0.11	2.35127929489144e-07
0.111	2.36011328195687e-07
0.112	2.36955156301769e-07
0.113	2.41895413823623e-07
0.114	2.54195340775434e-07
0.115	2.65303297169329e-07
0.116	2.58378653015385e-07
0.117	2.51060188321626e-07
0.118	2.51551223094022e-07
0.119	2.4698483233649e-07
0.12	2.42283293950895e-07
0.121	2.39381667137048e-07
0.122	2.39173779792708e-07
0.123	2.33453751913579e-07
0.124	2.25038833493314e-07
0.125	2.17986104523513e-07
0.126	1.93692394993723e-07
0.127	1.99304744891436e-07
0.128	1.74669494202093e-07
0.129	1.89585772909081e-07
0.13	1.87439880993736e-07
0.131	1.64839248435338e-07
0.132	1.40660385211117e-07
0.133	1.29569561296247e-07
0.134	1.61014656663852e-07
0.135	1.48565471285e-07
0.136	1.56560605128708e-07
0.137	1.59086858161941e-07
0.138	1.53421630349608e-07
0.139	1.42552221654567e-07
0.14	1.30894832037623e-07
0.141	1.18005161457528e-07
0.142	1.1550200987098e-07
0.143	1.24092877232624e-07
0.144	1.24338963495054e-07
0.145	1.2227456860881e-07
0.146	1.10784692522377e-07
0.147	1.09073035182189e-07
0.148	9.92233965326285e-08
0.149	9.39611765160218e-08
0.15	9.48667750726438e-08
0.151	1.06404092140717e-07
0.152	1.10933827656409e-07
0.153	1.07580681553836e-07
0.154	1.04178453765062e-07
0.155	9.8029044220095e-08
0.156	9.6806952846893e-08
0.157	9.63645795713596e-08
0.158	9.32365243173456e-08
0.159	9.1361487006649e-08
0.16	8.48772675590145e-08
0.161	8.11394658921342e-08
0.162	7.5570081921647e-08
0.163	6.70764155611386e-08
0.164	6.83913667221422e-08
0.165	6.88041353141377e-08
0.166	7.0034321244552e-08
0.167	6.64858244187591e-08
0.168	5.606604474008e-08
0.169	2.16149821097828e-08
0.17	2.12896364270824e-08
0.171	3.32596075891409e-08
0.172	3.09096954910673e-08
0.173	3.66835000259177e-08
0.174	4.64732210846952e-08
0.175	4.61552585563499e-08
0.176	3.49856123277788e-08
0.177	2.96560822838259e-08
0.178	2.99456683072826e-08
0.179	3.09005702788868e-08
0.18	2.31652880773239e-08
0.181	2.3424121579226e-08
0.182	1.76139706591723e-08
0.183	6.93503518968888e-09
0.184	-1.07811849587511e-08
0.185	-3.00816899177272e-08
0.186	-4.68774798208724e-08
0.187	-5.55498548038724e-08
0.188	-5.19177150044658e-08
0.189	-4.16676605624446e-08
0.19	-3.44614916196532e-08
0.191	-3.15726083199895e-08
0.192	-2.99716108094042e-08
0.193	-2.82816992359009e-08
0.194	-3.76063737495363e-08
0.195	-4.500933450242e-08
0.196	-5.86786816487149e-08
0.197	-7.64992153446364e-08
0.198	-9.8109035748453e-08
0.199	-1.26149543020487e-07
0.2	-1.56556837323111e-07
0.201	-1.84151118820755e-07
0.202	-2.04263687679899e-07
0.203	-2.21125644069075e-07
0.204	-2.27970088158871e-07
0.205	-2.32731820121927e-07
0.206	-2.36858740132934e-07
0.207	-2.41898048368638e-07
0.208	-2.52164645007838e-07
0.209	-2.68421130231385e-07
0.21	-2.80926604222183e-07
0.211	-2.85313967165191e-07
0.212	-2.87970619247418e-07
0.213	-2.85962860657927e-07
0.214	-2.82610591587837e-07
0.215	-2.77756512230314e-07
0.216	-2.75521922780583e-07
0.217	-2.77671623435918e-07
0.218	-2.79426014395648e-07
0.219	-2.77684895861154e-07
0.22	-2.76914468035871e-07
0.221	-2.75179831125285e-07
0.222	-2.74003785336937e-07
0.223	-2.71399030880421e-07
0.224	-2.71094267967382e-07
0.225	-2.7357919681152e-07
0.226	-2.70984117628587e-07
0.227	-2.66235730636389e-07
0.228	-2.58942436054783e-07
0.229	-2.48088934105681e-07
0.23	-2.34539525013046e-07
0.231	-2.16051209002898e-07
0.232	-2.00457186303304e-07
0.233	-1.83999457144389e-07
0.234	-1.64647021758328e-07
0.235	-1.42094880379351e-07
0.236	-1.1606503324374e-07
0.237	-8.24144805898301e-08
0.238	-4.63612226580092e-08
0.239	3.57403092813343e-11
