0	-0.005	-0.0049	-0.0048	-0.0047	-0.0046	-0.0045	-0.0044	-0.0043	-0.0042	-0.0041	-0.004	-0.0039	-0.0038	-0.0037	-0.0036	-0.0035	-0.0034	-0.0033	-0.0032	-0.0031	-0.003	-0.0029	-0.0028	-0.0027	-0.0026	-0.0025	-0.0024	-0.0023	-0.0022	-0.0021	-0.002	-0.0019	-0.0018	-0.0017	-0.0016	-0.0015	-0.0014	-0.0013	-0.0012	-0.0011	-0.001	-0.0009	-0.0008	-0.0007	-0.0006	-0.0005	-0.0004	-0.0003	-0.0002	-0.0001	0.0	0.0001	0.0002	0.0003	0.0004	0.0005	0.0006	0.0007	0.0008	0.0009	0.001	0.0011	0.0012	0.0013	0.0014	0.0015	0.0016	0.0017	0.0018	0.0019	0.002	0.0021	0.0022	0.0023	0.0024	0.0025	0.0026	0.0027	0.0028	0.0029	0.003	0.0031	0.0032	0.0033	0.0034	0.0035	0.0036	0.0037	0.0038	0.0039	0.004	0.0041	0.0042	0.0043	0.0044	0.0045	0.0046	0.0047	0.0048	0.0049	0.005
-0.1245	-3.88877324591e-09	-7.00373850567e-09	-6.11977043172e-09	-5.45724065811e-09	-3.2312103834e-09	1.23445201128e-09	1.26806543281e-09	-6.39952397898e-10	-4.35735373033e-09	-2.42155121618e-09	1.33520883124e-09	3.04597115535e-09	3.79002520184e-09	6.42312947048e-09	7.28531816173e-09	7.40953828874e-09	5.62897220469e-09	7.0696005234e-09	5.61281114649e-09	2.75879334003e-09	-3.48754364897e-09	-5.05489092552e-10	-1.06189089606e-09	-1.52253724237e-09	-4.59152878159e-09	-5.78085364666e-09	-6.94982735246e-09	-5.67103784362e-09	-4.02563410397e-09	-1.83907919731e-09	-6.83290920859e-10	9.39885225835e-11	-2.32663161163e-09	-6.65677556377e-09	-1.10339152553e-08	-9.36681198462e-09	-1.01407250678e-08	-7.12675440732e-09	-7.00849806053e-09	-3.89985472269e-09	-1.81824471894e-09	-3.05567949203e-09	-2.02195911824e-09	1.1515780009e-09	1.80177141564e-09	1.0869214693e-09	2.59427253936e-09	3.23819268459e-09	2.06751694068e-09	1.81911899969e-09	2.95735374424e-09	6.82495846516e-09	6.70557209215e-09	7.39600571718e-09	6.77893614981e-09	3.9117004386e-09	7.9736895775e-09	1.13005863391e-08	1.45944122197e-08	1.34659989839e-08	1.31998182148e-08	1.47914435898e-08	1.09178694329e-08	1.14946387991e-08	6.31691450637e-09	6.68924611528e-09	8.3184808252e-09	1.07954412269e-08	9.43325207742e-09	1.08182993648e-08	8.59065826254e-09	7.9784975605e-09	8.28337094549e-09	5.81442130968e-09	4.44946352726e-09	2.35303877895e-09	-3.36432551179e-11	-4.51899317037e-09	-2.24751091172e-09	-1.44696667362e-09	-3.9702867714e-09	-6.10851025073e-09	-6.78535026054e-09	-5.20366617636e-09	-3.46592648816e-09	-2.90949091384e-09	-4.96407650788e-09	-4.67024847643e-09	-4.11228020133e-09	-5.50971258479e-10	9.13525443095e-10	-1.01627316149e-09	-4.19851676602e-09	-3.84541641441e-09	-2.97936461407e-09	-8.27245107406e-09	-1.20625874509e-08	-1.16993431826e-08	-1.28374754588e-08	-1.27418862827e-08	-1.05420214333e-08
-0.1235	-3.88877324591e-09	-7.00373850567e-09	-6.11977043172e-09	-5.45724065811e-09	-3.2312103834e-09	1.23445201128e-09	1.26806543281e-09	-6.39952397898e-10	-4.35735373033e-09	-2.42155121618e-09	1.33520883124e-09	3.04597115535e-09	3.79002520184e-09	6.42312947048e-09	7.28531816173e-09	7.40953828874e-09	5.62897220469e-09	7.0696005234e-09	5.61281114649e-09	2.75879334003e-09	-3.48754364897e-09	-5.05489092552e-10	-1.06189089606e-09	-1.52253724237e-09	-4.59152878159e-09	-5.78085364666e-09	-6.94982735246e-09	-5.67103784362e-09	-4.02563410397e-09	-1.83907919731e-09	-6.83290920859e-10	9.39885225835e-11	-2.32663161163e-09	-6.65677556377e-09	-1.10339152553e-08	-9.36681198462e-09	-1.01407250678e-08	-7.12675440732e-09	-7.00849806053e-09	-3.89985472269e-09	-1.81824471894e-09	-3.05567949203e-09	-2.02195911824e-09	1.1515780009e-09	1.80177141564e-09	1.0869214693e-09	2.59427253936e-09	3.23819268459e-09	2.06751694068e-09	1.81911899969e-09	2.95735374424e-09	6.82495846516e-09	6.70557209215e-09	7.39600571718e-09	6.77893614981e-09	3.9117004386e-09	7.9736895775e-09	1.13005863391e-08	1.45944122197e-08	1.34659989839e-08	1.31998182148e-08	1.47914435898e-08	1.09178694329e-08	1.14946387991e-08	6.31691450637e-09	6.68924611528e-09	8.3184808252e-09	1.07954412269e-08	9.43325207742e-09	1.08182993648e-08	8.59065826254e-09	7.9784975605e-09	8.28337094549e-09	5.81442130968e-09	4.44946352726e-09	2.35303877895e-09	-3.36432551179e-11	-4.51899317037e-09	-2.24751091172e-09	-1.44696667362e-09	-3.9702867714e-09	-6.10851025073e-09	-6.78535026054e-09	-5.20366617636e-09	-3.46592648816e-09	-2.90949091384e-09	-4.96407650788e-09	-4.67024847643e-09	-4.11228020133e-09	-5.50971258479e-10	9.13525443095e-10	-1.01627316149e-09	-4.19851676602e-09	-3.84541641441e-09	-2.97936461407e-09	-8.27245107406e-09	-1.20625874509e-08	-1.16993431826e-08	-1.28374754588e-08	-1.27418862827e-08	-1.05420214333e-08
-0.1225	-3.88877324591e-09	-7.00373850567e-09	-6.11977043172e-09	-5.45724065811e-09	-3.2312103834e-09	1.23445201128e-09	1.26806543281e-09	-6.39952397898e-10	-4.35735373033e-09	-2.42155121618e-09	1.33520883124e-09	3.04597115535e-09	3.79002520184e-09	6.42312947048e-09	7.28531816173e-09	7.40953828874e-09	5.62897220469e-09	7.0696005234e-09	5.61281114649e-09	2.75879334003e-09	-3.48754364897e-09	-5.05489092552e-10	-1.06189089606e-09	-1.52253724237e-09	-4.59152878159e-09	-5.78085364666e-09	-6.94982735246e-09	-5.67103784362e-09	-4.02563410397e-09	-1.83907919731e-09	-6.83290920859e-10	9.39885225835e-11	-2.32663161163e-09	-6.65677556377e-09	-1.10339152553e-08	-9.36681198462e-09	-1.01407250678e-08	-7.12675440732e-09	-7.00849806053e-09	-3.89985472269e-09	-1.81824471894e-09	-3.05567949203e-09	-2.02195911824e-09	1.1515780009e-09	1.80177141564e-09	1.0869214693e-09	2.59427253936e-09	3.23819268459e-09	2.06751694068e-09	1.81911899969e-09	2.95735374424e-09	6.82495846516e-09	6.70557209215e-09	7.39600571718e-09	6.77893614981e-09	3.9117004386e-09	7.9736895775e-09	1.13005863391e-08	1.45944122197e-08	1.34659989839e-08	1.31998182148e-08	1.47914435898e-08	1.09178694329e-08	1.14946387991e-08	6.31691450637e-09	6.68924611528e-09	8.3184808252e-09	1.07954412269e-08	9.43325207742e-09	1.08182993648e-08	8.59065826254e-09	7.9784975605e-09	8.28337094549e-09	5.81442130968e-09	4.44946352726e-09	2.35303877895e-09	-3.36432551179e-11	-4.51899317037e-09	-2.24751091172e-09	-1.44696667362e-09	-3.9702867714e-09	-6.10851025073e-09	-6.78535026054e-09	-5.20366617636e-09	-3.46592648816e-09	-2.90949091384e-09	-4.96407650788e-09	-4.67024847643e-09	-4.11228020133e-09	-5.50971258479e-10	9.13525443095e-10	-1.01627316149e-09	-4.19851676602e-09	-3.84541641441e-09	-2.97936461407e-09	-8.27245107406e-09	-1.20625874509e-08	-1.16993431826e-08	-1.28374754588e-08	-1.27418862827e-08	-1.05420214333e-08
-0.1215	-3.88877324591e-09	-7.00373850567e-09	-6.11977043172e-09	-5.45724065811e-09	-3.2312103834e-09	1.23445201128e-09	1.26806543281e-09	-6.39952397898e-10	-4.35735373033e-09	-2.42155121618e-09	1.33520883124e-09	3.04597115535e-09	3.79002520184e-09	6.42312947048e-09	7.28531816173e-09	7.40953828874e-09	5.62897220469e-09	7.0696005234e-09	5.61281114649e-09	2.75879334003e-09	-3.48754364897e-09	-5.05489092552e-10	-1.06189089606e-09	-1.52253724237e-09	-4.59152878159e-09	-5.78085364666e-09	-6.94982735246e-09	-5.67103784362e-09	-4.02563410397e-09	-1.83907919731e-09	-6.83290920859e-10	9.39885225835e-11	-2.32663161163e-09	-6.65677556377e-09	-1.10339152553e-08	-9.36681198462e-09	-1.01407250678e-08	-7.12675440732e-09	-7.00849806053e-09	-3.89985472269e-09	-1.81824471894e-09	-3.05567949203e-09	-2.02195911824e-09	1.1515780009e-09	1.80177141564e-09	1.0869214693e-09	2.59427253936e-09	3.23819268459e-09	2.06751694068e-09	1.81911899969e-09	2.95735374424e-09	6.82495846516e-09	6.70557209215e-09	7.39600571718e-09	6.77893614981e-09	3.9117004386e-09	7.9736895775e-09	1.13005863391e-08	1.45944122197e-08	1.34659989839e-08	1.31998182148e-08	1.47914435898e-08	1.09178694329e-08	1.14946387991e-08	6.31691450637e-09	6.68924611528e-09	8.3184808252e-09	1.07954412269e-08	9.43325207742e-09	1.08182993648e-08	8.59065826254e-09	7.9784975605e-09	8.28337094549e-09	5.81442130968e-09	4.44946352726e-09	2.35303877895e-09	-3.36432551179e-11	-4.51899317037e-09	-2.24751091172e-09	-1.44696667362e-09	-3.9702867714e-09	-6.10851025073e-09	-6.78535026054e-09	-5.20366617636e-09	-3.46592648816e-09	-2.90949091384e-09	-4.96407650788e-09	-4.67024847643e-09	-4.11228020133e-09	-5.50971258479e-10	9.13525443095e-10	-1.01627316149e-09	-4.19851676602e-09	-3.84541641441e-09	-2.97936461407e-09	-8.27245107406e-09	-1.20625874509e-08	-1.16993431826e-08	-1.28374754588e-08	-1.27418862827e-08	-1.05420214333e-08
-0.1205	-3.88877324591e-09	-7.00373850567e-09	-6.11977043172e-09	-5.45724065811e-09	-3.2312103834e-09	1.23445201128e-09	1.26806543281e-09	-6.39952397898e-10	-4.35735373033e-09	-2.42155121618e-09	1.33520883124e-09	3.04597115535e-09	3.79002520184e-09	6.42312947048e-09	7.28531816173e-09	7.40953828874e-09	5.62897220469e-09	7.0696005234e-09	5.61281114649e-09	2.75879334003e-09	-3.48754364897e-09	-5.05489092552e-10	-1.06189089606e-09	-1.52253724237e-09	-4.59152878159e-09	-5.78085364666e-09	-6.94982735246e-09	-5.67103784362e-09	-4.02563410397e-09	-1.83907919731e-09	-6.83290920859e-10	9.39885225835e-11	-2.32663161163e-09	-6.65677556377e-09	-1.10339152553e-08	-9.36681198462e-09	-1.01407250678e-08	-7.12675440732e-09	-7.00849806053e-09	-3.89985472269e-09	-1.81824471894e-09	-3.05567949203e-09	-2.02195911824e-09	1.1515780009e-09	1.80177141564e-09	1.0869214693e-09	2.59427253936e-09	3.23819268459e-09	2.06751694068e-09	1.81911899969e-09	2.95735374424e-09	6.82495846516e-09	6.70557209215e-09	7.39600571718e-09	6.77893614981e-09	3.9117004386e-09	7.9736895775e-09	1.13005863391e-08	1.45944122197e-08	1.34659989839e-08	1.31998182148e-08	1.47914435898e-08	1.09178694329e-08	1.14946387991e-08	6.31691450637e-09	6.68924611528e-09	8.3184808252e-09	1.07954412269e-08	9.43325207742e-09	1.08182993648e-08	8.59065826254e-09	7.9784975605e-09	8.28337094549e-09	5.81442130968e-09	4.44946352726e-09	2.35303877895e-09	-3.36432551179e-11	-4.51899317037e-09	-2.24751091172e-09	-1.44696667362e-09	-3.9702867714e-09	-6.10851025073e-09	-6.78535026054e-09	-5.20366617636e-09	-3.46592648816e-09	-2.90949091384e-09	-4.96407650788e-09	-4.67024847643e-09	-4.11228020133e-09	-5.50971258479e-10	9.13525443095e-10	-1.01627316149e-09	-4.19851676602e-09	-3.84541641441e-09	-2.97936461407e-09	-8.27245107406e-09	-1.20625874509e-08	-1.16993431826e-08	-1.28374754588e-08	-1.27418862827e-08	-1.05420214333e-08
-0.1195	-1.99715962914e-08	-2.30865615512e-08	-2.22025934772e-08	-2.15400637036e-08	-1.93140334289e-08	-1.48483710342e-08	-1.48147576127e-08	-1.67227754434e-08	-2.04401767758e-08	-1.85043742617e-08	-1.47476142143e-08	-1.30368518902e-08	-1.22927978437e-08	-9.65969357503e-09	-8.79750488378e-09	-8.67328475677e-09	-1.04538508408e-08	-9.01322252211e-09	-1.0470011899e-08	-1.33240297055e-08	-1.95703666945e-08	-1.65883121381e-08	-1.71447139416e-08	-1.76053602879e-08	-2.06743518271e-08	-2.18636766922e-08	-2.3032650398e-08	-2.17538608891e-08	-2.01084571495e-08	-1.79219022428e-08	-1.67661139664e-08	-1.59888345229e-08	-1.84094546571e-08	-2.27395986093e-08	-2.71167383008e-08	-2.54496350301e-08	-2.62235481133e-08	-2.32095774528e-08	-2.3091321106e-08	-1.99826777682e-08	-1.79010677645e-08	-1.91385025375e-08	-1.81047821637e-08	-1.49312450446e-08	-1.42810516299e-08	-1.49959015762e-08	-1.34885505062e-08	-1.28446303609e-08	-1.40153061048e-08	-1.42637040458e-08	-1.31254693013e-08	-9.25786458035e-09	-9.37725095336e-09	-8.68681732834e-09	-9.3038868957e-09	-1.21711226069e-08	-8.10913346802e-09	-4.7822367064e-09	-1.48841082586e-09	-2.61682406163e-09	-2.88300483067e-09	-1.29137945569e-09	-5.16495361262e-09	-4.58818424643e-09	-9.76590853914e-09	-9.39357693024e-09	-7.76434222031e-09	-5.28738181859e-09	-6.6495709681e-09	-5.26452368076e-09	-7.49216478297e-09	-8.10432548502e-09	-7.79945210002e-09	-1.02684017358e-08	-1.16333595183e-08	-1.37297842666e-08	-1.61164663006e-08	-2.06018162159e-08	-1.83303339572e-08	-1.75297897191e-08	-2.00531098169e-08	-2.21913332962e-08	-2.28681733061e-08	-2.12864892219e-08	-1.95487495337e-08	-1.89923139594e-08	-2.10468995534e-08	-2.07530715219e-08	-2.01951032468e-08	-1.6633794304e-08	-1.51692976024e-08	-1.7099096207e-08	-2.02813398115e-08	-1.99282394599e-08	-1.90621876596e-08	-2.43552741196e-08	-2.81454104964e-08	-2.77821662281e-08	-2.89202985043e-08	-2.88247093282e-08	-2.66248444788e-08
-0.1185	-3.70127145009e-08	-4.01276797606e-08	-3.92437116867e-08	-3.85811819131e-08	-3.63551516384e-08	-3.18894892437e-08	-3.18558758222e-08	-3.37638936529e-08	-3.74812949853e-08	-3.55454924711e-08	-3.17887324237e-08	-3.00779700996e-08	-2.93339160531e-08	-2.67008117845e-08	-2.58386230932e-08	-2.57144029662e-08	-2.74949690503e-08	-2.60543407316e-08	-2.75111301085e-08	-3.03651479149e-08	-3.66114849039e-08	-3.36294303475e-08	-3.4185832151e-08	-3.46464784973e-08	-3.77154700366e-08	-3.89047949016e-08	-4.00737686074e-08	-3.87949790986e-08	-3.71495753589e-08	-3.49630204523e-08	-3.38072321758e-08	-3.30299527324e-08	-3.54505728666e-08	-3.97807168187e-08	-4.41578565103e-08	-4.24907532396e-08	-4.32646663228e-08	-4.02506956623e-08	-4.01324393155e-08	-3.70237959777e-08	-3.49421859739e-08	-3.6179620747e-08	-3.51459003732e-08	-3.19723632541e-08	-3.13221698393e-08	-3.20370197857e-08	-3.05296687156e-08	-2.98857485704e-08	-3.10564243143e-08	-3.13048222553e-08	-3.01665875107e-08	-2.62989827898e-08	-2.64183691628e-08	-2.57279355378e-08	-2.63450051052e-08	-2.92122408164e-08	-2.51502516775e-08	-2.18233549159e-08	-1.85295290353e-08	-1.96579422711e-08	-1.99241230401e-08	-1.83324976651e-08	-2.22060718221e-08	-2.16293024559e-08	-2.68070267486e-08	-2.64346951397e-08	-2.48054604298e-08	-2.2328500028e-08	-2.36906891776e-08	-2.23056418902e-08	-2.45332829924e-08	-2.51454436945e-08	-2.48405703095e-08	-2.73095199453e-08	-2.86744777277e-08	-3.0770902476e-08	-3.31575845101e-08	-3.76429344253e-08	-3.53714521667e-08	-3.45709079286e-08	-3.70942280264e-08	-3.92324515057e-08	-3.99092915155e-08	-3.83276074313e-08	-3.65898677431e-08	-3.60334321688e-08	-3.80880177628e-08	-3.77941897314e-08	-3.72362214563e-08	-3.36749125134e-08	-3.22104158119e-08	-3.41402144165e-08	-3.7322458021e-08	-3.69693576694e-08	-3.6103305869e-08	-4.1396392329e-08	-4.51865287059e-08	-4.48232844376e-08	-4.59614167138e-08	-4.58658275376e-08	-4.36659626883e-08
-0.1175	-5.42671276302e-08	-5.73820928899e-08	-5.6498124816e-08	-5.58355950424e-08	-5.36095647677e-08	-4.9143902373e-08	-4.91102889514e-08	-5.10183067822e-08	-5.47357081146e-08	-5.27999056004e-08	-4.9043145553e-08	-4.73323832289e-08	-4.65883291824e-08	-4.39552249138e-08	-4.30930362225e-08	-4.29688160955e-08	-4.47493821796e-08	-4.33087538609e-08	-4.47655432378e-08	-4.76195610442e-08	-5.38658980332e-08	-5.08838434768e-08	-5.14402452803e-08	-5.19008916266e-08	-5.49698831658e-08	-5.61592080309e-08	-5.73281817367e-08	-5.60493922279e-08	-5.44039884882e-08	-5.22174335816e-08	-5.10616453051e-08	-5.02843658617e-08	-5.27049859959e-08	-5.7035129948e-08	-6.14122696396e-08	-5.97451663689e-08	-6.0519079452e-08	-5.75051087916e-08	-5.73868524448e-08	-5.42782091069e-08	-5.21965991032e-08	-5.34340338763e-08	-5.24003135025e-08	-4.92267763834e-08	-4.85765829686e-08	-4.9291432915e-08	-4.77840818449e-08	-4.71401616997e-08	-4.83108374436e-08	-4.85592353846e-08	-4.742100064e-08	-4.35533959191e-08	-4.36727822921e-08	-4.29823486671e-08	-4.35994182344e-08	-4.64666539457e-08	-4.24046648068e-08	-3.90777680451e-08	-3.57839421646e-08	-3.69123554004e-08	-3.71785361694e-08	-3.55869107944e-08	-3.94604849514e-08	-3.88837155852e-08	-4.40614398779e-08	-4.3689108269e-08	-4.20598735591e-08	-3.95829131573e-08	-4.09451023068e-08	-3.95600550195e-08	-4.17876961217e-08	-4.23998568238e-08	-4.20949834388e-08	-4.45639330746e-08	-4.5928890857e-08	-4.80253156053e-08	-5.04119976394e-08	-5.48973475546e-08	-5.2625865296e-08	-5.18253210579e-08	-5.43486411557e-08	-5.6486864635e-08	-5.71637046448e-08	-5.55820205606e-08	-5.38442808724e-08	-5.32878452981e-08	-5.53424308921e-08	-5.50486028607e-08	-5.44906345856e-08	-5.09293256427e-08	-4.94648289412e-08	-5.13946275457e-08	-5.45768711503e-08	-5.42237707987e-08	-5.33577189983e-08	-5.86508054583e-08	-6.24409418352e-08	-6.20776975668e-08	-6.32158298431e-08	-6.31202406669e-08	-6.09203758176e-08
-0.1165	-7.35598354372e-08	-7.6674800697e-08	-7.5790832623e-08	-7.51283028494e-08	-7.29022725747e-08	-6.843661018e-08	-6.84029967585e-08	-7.03110145892e-08	-7.40284159216e-08	-7.20926134075e-08	-6.83358533601e-08	-6.6625091036e-08	-6.58810369895e-08	-6.32479327208e-08	-6.23857440296e-08	-6.22615239026e-08	-6.40420899866e-08	-6.26014616679e-08	-6.40582510448e-08	-6.69122688513e-08	-7.31586058403e-08	-7.01765512839e-08	-7.07329530874e-08	-7.11935994337e-08	-7.42625909729e-08	-7.5451915838e-08	-7.66208895438e-08	-7.53421000349e-08	-7.36966962953e-08	-7.15101413886e-08	-7.03543531122e-08	-6.95770736687e-08	-7.19976938029e-08	-7.63278377551e-08	-8.07049774466e-08	-7.90378741759e-08	-7.98117872591e-08	-7.67978165986e-08	-7.66795602518e-08	-7.3570916914e-08	-7.14893069102e-08	-7.27267416833e-08	-7.16930213095e-08	-6.85194841904e-08	-6.78692907757e-08	-6.8584140722e-08	-6.70767896519e-08	-6.64328695067e-08	-6.76035452506e-08	-6.78519431916e-08	-6.67137084471e-08	-6.28461037261e-08	-6.29654900992e-08	-6.22750564741e-08	-6.28921260415e-08	-6.57593617527e-08	-6.16973726138e-08	-5.83704758522e-08	-5.50766499717e-08	-5.62050632074e-08	-5.64712439765e-08	-5.48796186015e-08	-5.87531927584e-08	-5.81764233922e-08	-6.33541476849e-08	-6.2981816076e-08	-6.13525813661e-08	-5.88756209644e-08	-6.02378101139e-08	-5.88527628266e-08	-6.10804039288e-08	-6.16925646308e-08	-6.13876912458e-08	-6.38566408816e-08	-6.5221598664e-08	-6.73180234124e-08	-6.97047054464e-08	-7.41900553617e-08	-7.1918573103e-08	-7.11180288649e-08	-7.36413489627e-08	-7.5779572442e-08	-7.64564124518e-08	-7.48747283677e-08	-7.31369886795e-08	-7.25805531052e-08	-7.46351386992e-08	-7.43413106677e-08	-7.37833423926e-08	-7.02220334498e-08	-6.87575367482e-08	-7.06873353528e-08	-7.38695789573e-08	-7.35164786057e-08	-7.26504268054e-08	-7.79435132654e-08	-8.17336496422e-08	-8.13704053739e-08	-8.25085376501e-08	-8.2412948474e-08	-8.02130836246e-08
